id;Entity;Code;Year;Death_rate
GTM2015;Guatemala;GTM;2015;129.68787
GTM2016;Guatemala;GTM;2016;124.776535
GTM2017;Guatemala;GTM;2017;120.902435
GTM2018;Guatemala;GTM;2018;116.634636
GTM2019;Guatemala;GTM;2019;116.84735
GTM2020;Guatemala;GTM;2020;137.88995
GTM2021;Guatemala;GTM;2021;166.2121
GUY1977;Guyana;GUY;1977;727.8268
GUY1979;Guyana;GUY;1979;476.13434
GUY1984;Guyana;GUY;1984;331.42413
GUY1988;Guyana;GUY;1988;382.4189
GUY1989;Guyana;GUY;1989;549.3808
GUY1990;Guyana;GUY;1990;521.9059
GUY1991;Guyana;GUY;1991;475.489
GUY1992;Guyana;GUY;1992;407.8625
GUY1993;Guyana;GUY;1993;469.03738
GUY1994;Guyana;GUY;1994;422.5616
GUY1995;Guyana;GUY;1995;486.3277
GUY1996;Guyana;GUY;1996;416.23645
GUY1997;Guyana;GUY;1997;440.6981
GUY1998;Guyana;GUY;1998;439.22287
GUY1999;Guyana;GUY;1999;316.6495
GUY2001;Guyana;GUY;2001;373.83777
GUY2002;Guyana;GUY;2002;381.06177
GUY2003;Guyana;GUY;2003;403.06305
GUY2004;Guyana;GUY;2004;415.5307
GUY2005;Guyana;GUY;2005;397.62433
GUY2006;Guyana;GUY;2006;371.84204
GUY2007;Guyana;GUY;2007;382.4071
GUY2008;Guyana;GUY;2008;395.4799
GUY2009;Guyana;GUY;2009;393.15497
GUY2010;Guyana;GUY;2010;422.1226
GUY2011;Guyana;GUY;2011;394.808
GUY2012;Guyana;GUY;2012;394.27765
GUY2013;Guyana;GUY;2013;360.0578
GUY2014;Guyana;GUY;2014;364.8779
GUY2015;Guyana;GUY;2015;355.39993
GUY2016;Guyana;GUY;2016;306.2971
GUY2017;Guyana;GUY;2017;317.1992
GUY2018;Guyana;GUY;2018;282.1803
GUY2019;Guyana;GUY;2019;216.11969
HKG1955;Hong Kong;HKG;1955;174.12082
HKG1956;Hong Kong;HKG;1956;205.6931
HKG1957;Hong Kong;HKG;1957;195.18723
HKG1958;Hong Kong;HKG;1958;216.1648
HKG1959;Hong Kong;HKG;1959;230.51524
HKG1960;Hong Kong;HKG;1960;244.85
HKG1961;Hong Kong;HKG;1961;235.52415
HKG1962;Hong Kong;HKG;1962;236.44955
HKG1963;Hong Kong;HKG;1963;236.95386
HKG1964;Hong Kong;HKG;1964;248.35074
HKG1965;Hong Kong;HKG;1965;253.96765
HKG1966;Hong Kong;HKG;1966;245.06912
HKG1967;Hong Kong;HKG;1967;237.23207
HKG1968;Hong Kong;HKG;1968;231.6213
HKG1969;Hong Kong;HKG;1969;216.0012
HKG1970;Hong Kong;HKG;1970;226.99516
HKG1971;Hong Kong;HKG;1971;209.21172
HKG1972;Hong Kong;HKG;1972;205.01378
HKG1973;Hong Kong;HKG;1973;201.26756
HKG1974;Hong Kong;HKG;1974;202.51952
HKG1975;Hong Kong;HKG;1975;199.69441
HKG1976;Hong Kong;HKG;1976;217.53476
HKG1977;Hong Kong;HKG;1977;210.30655
HKG1978;Hong Kong;HKG;1978;209.86955
HKG1979;Hong Kong;HKG;1979;213.92924
HKG1980;Hong Kong;HKG;1980;199.24811
HKG1981;Hong Kong;HKG;1981;178.28702
HKG1982;Hong Kong;HKG;1982;175.78922
HKG1983;Hong Kong;HKG;1983;173.30522
HKG1984;Hong Kong;HKG;1984;158.34795
HKG1985;Hong Kong;HKG;1985;149.62128
HKG1986;Hong Kong;HKG;1986;152.59528
HKG1987;Hong Kong;HKG;1987;150.80913
HKG1988;Hong Kong;HKG;1988;145.09172
HKG1989;Hong Kong;HKG;1989;139.756
HKG1990;Hong Kong;HKG;1990;149.5865
HKG1991;Hong Kong;HKG;1991;141.91368
HKG1992;Hong Kong;HKG;1992;147.2987
HKG1993;Hong Kong;HKG;1993;133.48288
HKG1994;Hong Kong;HKG;1994;129.73804
HKG1995;Hong Kong;HKG;1995;124.20489
HKG1996;Hong Kong;HKG;1996;111.401825
HKG1997;Hong Kong;HKG;1997;106.76404
HKG1998;Hong Kong;HKG;1998;111.86263
HKG1999;Hong Kong;HKG;1999;111.92035
HKG2000;Hong Kong;HKG;2000;111.6899
HKG2001;Hong Kong;HKG;2001;93.41133
HKG2002;Hong Kong;HKG;2002;93.71931
HKG2003;Hong Kong;HKG;2003;97.11866
HKG2004;Hong Kong;HKG;2004;97.6598
HKG2005;Hong Kong;HKG;2005;93.55045
HKG2006;Hong Kong;HKG;2006;85.28637
HKG2007;Hong Kong;HKG;2007;89.76528
HKG2008;Hong Kong;HKG;2008;90.52324
HKG2009;Hong Kong;HKG;2009;82.1966
HKG2010;Hong Kong;HKG;2010;80.70999
HKG2011;Hong Kong;HKG;2011;73.15627
HKG2012;Hong Kong;HKG;2012;70.81763
HKG2013;Hong Kong;HKG;2013;64.79351
HKG2014;Hong Kong;HKG;2014;66.566605
HKG2015;Hong Kong;HKG;2015;62.01855
HKG2016;Hong Kong;HKG;2016;60.047832
HKG2017;Hong Kong;HKG;2017;56.159164
HUN1955;Hungary;HUN;1955;379.6654
HUN1956;Hungary;HUN;1956;430.65863
HUN1957;Hungary;HUN;1957;424.72308
HUN1958;Hungary;HUN;1958;404.053
HUN1959;Hungary;HUN;1959;440.62488
HUN1960;Hungary;HUN;1960;455.57812
HUN1961;Hungary;HUN;1961;442.4718
HUN1962;Hungary;HUN;1962;519.04425
HUN1963;Hungary;HUN;1963;468.2343
HUN1964;Hungary;HUN;1964;476.28238
HUN1965;Hungary;HUN;1965;511.93536
HUN1966;Hungary;HUN;1966;455.7178
HUN1967;Hungary;HUN;1967;486.77997
HUN1968;Hungary;HUN;1968;512.96375
HUN1969;Hungary;HUN;1969;518.9329
HUN1970;Hungary;HUN;1970;516.2465
HUN1971;Hungary;HUN;1971;515.4688
HUN1972;Hungary;HUN;1972;497.2665
HUN1973;Hungary;HUN;1973;502.18314
HUN1974;Hungary;HUN;1974;489.2129
HUN1975;Hungary;HUN;1975;493.93286
HUN1976;Hungary;HUN;1976;492.60797
HUN1977;Hungary;HUN;1977;478.79395
HUN1978;Hungary;HUN;1978;509.95056
HUN1979;Hungary;HUN;1979;494.91687
HUN1980;Hungary;HUN;1980;517.12854
HUN1981;Hungary;HUN;1981;514.061
HUN1982;Hungary;HUN;1982;513.31616
HUN1983;Hungary;HUN;1983;520.5991
HUN1984;Hungary;HUN;1984;509.38437
HUN1985;Hungary;HUN;1985;511.79184
HUN1986;Hungary;HUN;1986;500.16483
HUN1987;Hungary;HUN;1987;478.53018
HUN1988;Hungary;HUN;1988;466.95416
HUN1989;Hungary;HUN;1989;469.7299
HUN1990;Hungary;HUN;1990;483.55215
HUN1991;Hungary;HUN;1991;477.3618
HUN1992;Hungary;HUN;1992;477.67215
HUN1993;Hungary;HUN;1993;481.58917
HUN1994;Hungary;HUN;1994;454.12238
HUN1995;Hungary;HUN;1995;444.45602
HUN1996;Hungary;HUN;1996;440.38742
HUN1997;Hungary;HUN;1997;421.33276
HUN1998;Hungary;HUN;1998;424.08725
HUN1999;Hungary;HUN;1999;439.82355
HUN2000;Hungary;HUN;2000;408.47653
HUN2001;Hungary;HUN;2001;375.53665
HUN2002;Hungary;HUN;2002;375.01923
HUN2003;Hungary;HUN;2003;378.04776
HUN2004;Hungary;HUN;2004;362.99548
HUN2005;Hungary;HUN;2005;374.6169
HUN2006;Hungary;HUN;2006;343.5287
HUN2007;Hungary;HUN;2007;335.8393
HUN2008;Hungary;HUN;2008;319.84146
HUN2009;Hungary;HUN;2009;313.78836
HUN2010;Hungary;HUN;2010;311.54776
HUN2011;Hungary;HUN;2011;298.91806
HUN2012;Hungary;HUN;2012;297.01614
HUN2013;Hungary;HUN;2013;286.3813
HUN2014;Hungary;HUN;2014;281.53854
HUN2015;Hungary;HUN;2015;288.4191
HUN2016;Hungary;HUN;2016;274.13177
HUN2017;Hungary;HUN;2017;281.79315
HUN2018;Hungary;HUN;2018;275.0003
HUN2019;Hungary;HUN;2019;266.44943
HUN2020;Hungary;HUN;2020;278.66412
HUN2021;Hungary;HUN;2021;275.45114
HUN2022;Hungary;HUN;2022;260.3408
ISL1951;Iceland;ISL;1951;296.40466
ISL1952;Iceland;ISL;1952;300.35175
ISL1953;Iceland;ISL;1953;312.60034
ISL1954;Iceland;ISL;1954;311.00467
ISL1955;Iceland;ISL;1955;302.07727
ISL1956;Iceland;ISL;1956;310.19586
ISL1957;Iceland;ISL;1957;326.8859
ISL1958;Iceland;ISL;1958;330.29474
ISL1959;Iceland;ISL;1959;291.82016
ISL1960;Iceland;ISL;1960;312.98398
ISL1961;Iceland;ISL;1961;316.17673
ISL1962;Iceland;ISL;1962;288.76828
ISL1963;Iceland;ISL;1963;325.2355
ISL1964;Iceland;ISL;1964;318.4778
ISL1965;Iceland;ISL;1965;307.43933
ISL1966;Iceland;ISL;1966;325.03137
ISL1967;Iceland;ISL;1967;327.8861
ISL1968;Iceland;ISL;1968;324.2932
ISL1969;Iceland;ISL;1969;336.60416
ISL1970;Iceland;ISL;1970;342.7106
ISL1971;Iceland;ISL;1971;329.28317
ISL1972;Iceland;ISL;1972;315.39783
ISL1973;Iceland;ISL;1973;324.5874
ISL1974;Iceland;ISL;1974;297.09976
ISL1975;Iceland;ISL;1975;265.10776
ISL1976;Iceland;ISL;1976;267.75232
ISL1977;Iceland;ISL;1977;261.98212
ISL1978;Iceland;ISL;1978;249.50351
ISL1979;Iceland;ISL;1979;266.47003
ISL1980;Iceland;ISL;1980;265.56726
ISL1981;Iceland;ISL;1981;286.17938
ISL1982;Iceland;ISL;1982;251.38977
ISL1983;Iceland;ISL;1983;268.71088
ISL1984;Iceland;ISL;1984;234.01607
ISL1985;Iceland;ISL;1985;248.12471
ISL1986;Iceland;ISL;1986;238.1557
ISL1987;Iceland;ISL;1987;241.42383
ISL1988;Iceland;ISL;1988;239.02754
ISL1989;Iceland;ISL;1989;227.78812
ISL1990;Iceland;ISL;1990;213.33432
ISL1991;Iceland;ISL;1991;223.56602
ISL1992;Iceland;ISL;1992;207.44388
ISL1993;Iceland;ISL;1993;203.73178
ISL1994;Iceland;ISL;1994;210.02933
ISL1995;Iceland;ISL;1995;210.74452
ISL1996;Iceland;ISL;1996;192.9545
ISL1997;Iceland;ISL;1997;186.8661
ISL1998;Iceland;ISL;1998;174.83276
ISL1999;Iceland;ISL;1999;187.8078
ISL2000;Iceland;ISL;2000;166.58582
ISL2001;Iceland;ISL;2001;153.20316
ISL2002;Iceland;ISL;2002;161.58913
ISL2003;Iceland;ISL;2003;151.32216
ISL2004;Iceland;ISL;2004;151.962
ISL2005;Iceland;ISL;2005;130.57668
ISL2006;Iceland;ISL;2006;136.958
ISL2007;Iceland;ISL;2007;127.98319
ISL2008;Iceland;ISL;2008;126.73408
ISL2009;Iceland;ISL;2009;125.87849
ISL2010;Iceland;ISL;2010;120.39073
ISL2011;Iceland;ISL;2011;112.190155
ISL2012;Iceland;ISL;2012;103.604774
ISL2013;Iceland;ISL;2013;107.49279
ISL2014;Iceland;ISL;2014;99.97064
ISL2015;Iceland;ISL;2015;108.610535
ISL2016;Iceland;ISL;2016;101.01311
ISL2017;Iceland;ISL;2017;95.69419
ISL2018;Iceland;ISL;2018;90.138565
ISL2019;Iceland;ISL;2019;92.14443
ISL2020;Iceland;ISL;2020;89.51139
ISL2021;Iceland;ISL;2021;84.77589
ISL2022;Iceland;ISL;2022;90.92891
IRN2013;Iran;IRN;2013;228.4941
IRN2014;Iran;IRN;2014;218.43591
IRN2015;Iran;IRN;2015;249.09448
IRN2016;Iran;IRN;2016;212.16447
IRN2017;Iran;IRN;2017;230.30803
IRQ2008;Iraq;IRQ;2008;360.16647
IRQ2015;Iraq;IRQ;2015;280.06818
IRQ2016;Iraq;IRQ;2016;307.7126
IRL1950;Ireland;IRL;1950;418.425
IRL1951;Ireland;IRL;1951;455.0308
IRL1952;Ireland;IRL;1952;420.9775
IRL1953;Ireland;IRL;1953;419.9392
IRL1954;Ireland;IRL;1954;457.22025
IRL1955;Ireland;IRL;1955;488.99387
IRL1956;Ireland;IRL;1956;455.55615
IRL1957;Ireland;IRL;1957;458.23035
IRL1958;Ireland;IRL;1958;471.83478
IRL1959;Ireland;IRL;1959;464.59106
IRL1960;Ireland;IRL;1960;456.07925
IRL1961;Ireland;IRL;1961;475.28265
IRL1962;Ireland;IRL;1962;470.8974
IRL1963;Ireland;IRL;1963;471.06094
IRL1964;Ireland;IRL;1964;447.75665
IRL1965;Ireland;IRL;1965;467.81525
IRL1966;Ireland;IRL;1966;485.56635
IRL1967;Ireland;IRL;1967;444.34763
IRL1968;Ireland;IRL;1968;474.96814
IRL1969;Ireland;IRL;1969;472.25192
IRL1970;Ireland;IRL;1970;456.21637
IRL1971;Ireland;IRL;1971;437.3577
IRL1972;Ireland;IRL;1972;465.05774
IRL1973;Ireland;IRL;1973;458.01096
IRL1974;Ireland;IRL;1974;469.8717
IRL1975;Ireland;IRL;1975;443.82425
IRL1976;Ireland;IRL;1976;443.9
IRL1977;Ireland;IRL;1977;447.2904
IRL1978;Ireland;IRL;1978;432.7497
IRL1979;Ireland;IRL;1979;434.84756
IRL1980;Ireland;IRL;1980;424.14743
IRL1981;Ireland;IRL;1981;410.84882
IRL1982;Ireland;IRL;1982;399.68167
IRL1983;Ireland;IRL;1983;405.41742
IRL1984;Ireland;IRL;1984;376.3608
IRL1985;Ireland;IRL;1985;385.15988
IRL1986;Ireland;IRL;1986;380.61658
IRL1987;Ireland;IRL;1987;344.46738
IRL1988;Ireland;IRL;1988;339.06396
IRL1989;Ireland;IRL;1989;332.315
IRL1990;Ireland;IRL;1990;313.09534
IRL1991;Ireland;IRL;1991;303.83966
IRL1992;Ireland;IRL;1992;291.63547
IRL1993;Ireland;IRL;1993;298.43964
IRL1994;Ireland;IRL;1994;287.05356
IRL1995;Ireland;IRL;1995;286.58704
IRL1996;Ireland;IRL;1996;273.73993
IRL1997;Ireland;IRL;1997;261.627
IRL1998;Ireland;IRL;1998;252.412
IRL1999;Ireland;IRL;1999;251.26056
IRL2000;Ireland;IRL;2000;234.03299
IRL2001;Ireland;IRL;2001;214.84377
IRL2002;Ireland;IRL;2002;205.79167
IRL2003;Ireland;IRL;2003;190.20445
IRL2004;Ireland;IRL;2004;179.05388
IRL2005;Ireland;IRL;2005;164.22404
IRL2006;Ireland;IRL;2006;158.0811
IRL2007;Ireland;IRL;2007;154.3781
IRL2008;Ireland;IRL;2008;148.87445
IRL2009;Ireland;IRL;2009;141.66309
IRL2010;Ireland;IRL;2010;133.9125
IRL2011;Ireland;IRL;2011;126.45774
IRL2012;Ireland;IRL;2012;125.91924
IRL2013;Ireland;IRL;2013;122.15439
IRL2014;Ireland;IRL;2014;116.58649
IRL2015;Ireland;IRL;2015;114.09944
IRL2016;Ireland;IRL;2016;108.37151
IRL2017;Ireland;IRL;2017;100.97972
IRL2018;Ireland;IRL;2018;100.59688
IRL2019;Ireland;IRL;2019;95.431496
IRL2020;Ireland;IRL;2020;91.87105
ISR1975;Israel;ISR;1975;390.62015
ISR1976;Israel;ISR;1976;374.10538
ISR1977;Israel;ISR;1977;375.31418
ISR1978;Israel;ISR;1978;350.39175
ISR1979;Israel;ISR;1979;345.5016
ISR1980;Israel;ISR;1980;352.70908
ISR1981;Israel;ISR;1981;334.93787
ISR1982;Israel;ISR;1982;344.3291
ISR1983;Israel;ISR;1983;294.4146
ISR1984;Israel;ISR;1984;285.85846
ISR1985;Israel;ISR;1985;277.67435
ISR1986;Israel;ISR;1986;293.6219
ISR1987;Israel;ISR;1987;279.93887
ISR1988;Israel;ISR;1988;265.178
ISR1989;Israel;ISR;1989;250.28935
ISR1990;Israel;ISR;1990;232.77182
ISR1991;Israel;ISR;1991;240.36768
ISR1992;Israel;ISR;1992;236.69505
ISR1993;Israel;ISR;1993;236.6618
ISR1994;Israel;ISR;1994;237.17937
ISR1995;Israel;ISR;1995;230.32362
ISR1996;Israel;ISR;1996;183.15756
ISR1997;Israel;ISR;1997;170.56403
ISR1998;Israel;ISR;1998;175.43614
ISR1999;Israel;ISR;1999;149.50603
ISR2000;Israel;ISR;2000;146.48653
ISR2001;Israel;ISR;2001;138.5854
ISR2002;Israel;ISR;2002;133.20407
ISR2003;Israel;ISR;2003;128.12213
ISR2004;Israel;ISR;2004;121.86941
ISR2005;Israel;ISR;2005;118.04507
ISR2006;Israel;ISR;2006;110.21231
ISR2007;Israel;ISR;2007;111.700584
ISR2008;Israel;ISR;2008;98.24576
ISR2009;Israel;ISR;2009;89.023766
ISR2010;Israel;ISR;2010;87.528145
ISR2011;Israel;ISR;2011;86.284355
ISR2012;Israel;ISR;2012;81.780334
ISR2013;Israel;ISR;2013;78.97137
ISR2014;Israel;ISR;2014;76.29861
ISR2015;Israel;ISR;2015;76.69726
ISR2016;Israel;ISR;2016;73.987785
ISR2017;Israel;ISR;2017;70.817406
ISR2018;Israel;ISR;2018;66.528854
ISR2019;Israel;ISR;2019;67.589264
ISR2020;Israel;ISR;2020;65.72757
ITA1951;Italy;ITA;1951;398.51718
ITA1952;Italy;ITA;1952;401.30814
ITA1953;Italy;ITA;1953;418.85907
ITA1954;Italy;ITA;1954;394.04114
ITA1955;Italy;ITA;1955;390.38916
ITA1956;Italy;ITA;1956;450.3522
ITA1957;Italy;ITA;1957;428.02737
ITA1958;Italy;ITA;1958;396.73383
ITA1959;Italy;ITA;1959;385.16733
ITA1960;Italy;ITA;1960;401.43716
ITA1961;Italy;ITA;1961;379.69226
ITA1962;Italy;ITA;1962;410.21283
ITA1963;Italy;ITA;1963;408.6426
ITA1964;Italy;ITA;1964;385.59714
ITA1965;Italy;ITA;1965;407.9518
ITA1966;Italy;ITA;1966;378.72177
ITA1967;Italy;ITA;1967;384.26096
ITA1968;Italy;ITA;1968;395.25757
ITA1969;Italy;ITA;1969;387.40897
ITA1970;Italy;ITA;1970;359.01834
ITA1971;Italy;ITA;1971;360.90683
ITA1972;Italy;ITA;1972;353.4195
ITA1973;Italy;ITA;1973;373.4598
ITA1974;Italy;ITA;1974;351.4076
ITA1975;Italy;ITA;1975;356.45615
ITA1976;Italy;ITA;1976;353.02893
ITA1977;Italy;ITA;1977;342.31808
ITA1978;Italy;ITA;1978;332.58765
ITA1979;Italy;ITA;1979;319.24606
ITA1980;Italy;ITA;1980;316.427
ITA1981;Italy;ITA;1981;299.28928
ITA1982;Italy;ITA;1982;301.86322
ITA1983;Italy;ITA;1983;312.5384
ITA1984;Italy;ITA;1984;283.50488
ITA1985;Italy;ITA;1985;276.7691
ITA1986;Italy;ITA;1986;264.3809
ITA1987;Italy;ITA;1987;250.69601
ITA1988;Italy;ITA;1988;240.40703
ITA1989;Italy;ITA;1989;228.72049
ITA1990;Italy;ITA;1990;223.904
ITA1991;Italy;ITA;1991;223.62767
ITA1992;Italy;ITA;1992;216.76074
ITA1993;Italy;ITA;1993;214.33339
ITA1994;Italy;ITA;1994;209.44225
ITA1995;Italy;ITA;1995;204.39108
ITA1996;Italy;ITA;1996;194.29759
ITA1997;Italy;ITA;1997;191.05998
ITA1998;Italy;ITA;1998;192.75742
ITA1999;Italy;ITA;1999;183.13785
ITA2000;Italy;ITA;2000;174.53062
ITA2001;Italy;ITA;2001;165.55501
ITA2002;Italy;ITA;2002;160.6849
ITA2003;Italy;ITA;2003;160.22546
ITA2004;Italy;ITA;2004;145.32668
ITA2005;Italy;ITA;2005;146.52666
ITA2006;Italy;ITA;2006;133.5276
ITA2007;Italy;ITA;2007;130.33586
ITA2008;Italy;ITA;2008;126.50934
ITA2009;Italy;ITA;2009;121.99988
ITA2010;Italy;ITA;2010;116.20376
ITA2011;Italy;ITA;2011;115.71926
ITA2012;Italy;ITA;2012;115.42607
ITA2013;Italy;ITA;2013;108.26857
ITA2014;Italy;ITA;2014;104.279594
ITA2015;Italy;ITA;2015;110.12326
ITA2016;Italy;ITA;2016;100.028244
ITA2017;Italy;ITA;2017;102.26082
ITA2018;Italy;ITA;2018;96.29613
ITA2019;Italy;ITA;2019;90.439316
ITA2020;Italy;ITA;2020;94.55776
JAM1960;Jamaica;JAM;1960;351.03876
JAM1961;Jamaica;JAM;1961;348.72284
JAM1965;Jamaica;JAM;1965;375.56607
JAM1967;Jamaica;JAM;1967;357.25375
JAM1977;Jamaica;JAM;1977;346.32434
JAM1980;Jamaica;JAM;1980;261.40497
JAM1981;Jamaica;JAM;1981;270.6484
JAM1982;Jamaica;JAM;1982;260.0488
JAM1983;Jamaica;JAM;1983;251.50133
JAM1984;Jamaica;JAM;1984;307.80154
JAM1985;Jamaica;JAM;1985;271.66342
JAM1986;Jamaica;JAM;1986;242.10974
JAM1987;Jamaica;JAM;1987;254.10985
JAM1988;Jamaica;JAM;1988;226.68372
JAM1989;Jamaica;JAM;1989;238.21617
JAM1990;Jamaica;JAM;1990;214.20856
JAM1991;Jamaica;JAM;1991;189.46585
JAM2000;Jamaica;JAM;2000;185.97723
JAM2001;Jamaica;JAM;2001;169.39175
JAM2002;Jamaica;JAM;2002;145.90721
JAM2003;Jamaica;JAM;2003;164.59619
JAM2004;Jamaica;JAM;2004;172.57121
JAM2005;Jamaica;JAM;2005;160.09557
JAM2006;Jamaica;JAM;2006;156.8966
JAM2009;Jamaica;JAM;2009;165.14346
JAM2010;Jamaica;JAM;2010;164.9189
JAM2011;Jamaica;JAM;2011;162.80417
JAM2012;Jamaica;JAM;2012;164.14581
JAM2013;Jamaica;JAM;2013;171.18051
JAM2014;Jamaica;JAM;2014;199.11005
JPN1950;Japan;JPN;1950;304.1724
JPN1951;Japan;JPN;1951;326.8829
JPN1952;Japan;JPN;1952;324.305
JPN1953;Japan;JPN;1953;336.36145
JPN1954;Japan;JPN;1954;319.79074
JPN1955;Japan;JPN;1955;322.2731
JPN1956;Japan;JPN;1956;347.34857
JPN1957;Japan;JPN;1957;360.32343
JPN1958;Japan;JPN;1958;341.83875
JPN1959;Japan;JPN;1959;351.36578
JPN1960;Japan;JPN;1960;368.11475
JPN1961;Japan;JPN;1961;368.1628
JPN1962;Japan;JPN;1962;378.59708
JPN1963;Japan;JPN;1963;369.57516
JPN1964;Japan;JPN;1964;366.11737
JPN1965;Japan;JPN;1965;379.21872
JPN1966;Japan;JPN;1966;362.3347
JPN1967;Japan;JPN;1967;359.49863
JPN1968;Japan;JPN;1968;361.2508
JPN1969;Japan;JPN;1969;356.64777
JPN1970;Japan;JPN;1970;360.66714
JPN1971;Japan;JPN;1971;336.6186
JPN1972;Japan;JPN;1972;324.0468
JPN1973;Japan;JPN;1973;331.74994
JPN1974;Japan;JPN;1974;326.40045
JPN1975;Japan;JPN;1975;308.5473
JPN1976;Japan;JPN;1976;302.5626
JPN1977;Japan;JPN;1977;286.342
JPN1978;Japan;JPN;1978;275.26218
JPN1979;Japan;JPN;1979;258.63
JPN1980;Japan;JPN;1980;262.21472
JPN1981;Japan;JPN;1981;249.4478
JPN1982;Japan;JPN;1982;229.12428
JPN1983;Japan;JPN;1983;223.89714
JPN1984;Japan;JPN;1984;213.58092
JPN1985;Japan;JPN;1985;204.10481
JPN1986;Japan;JPN;1986;191.0397
JPN1987;Japan;JPN;1987;178.83073
JPN1988;Japan;JPN;1988;182.58162
JPN1989;Japan;JPN;1989;169.46455
JPN1990;Japan;JPN;1990;168.36964
JPN1991;Japan;JPN;1991;162.05768
JPN1992;Japan;JPN;1992;158.13297
JPN1993;Japan;JPN;1993;154.72203
JPN1994;Japan;JPN;1994;139.35162
JPN1995;Japan;JPN;1995;137.11885
JPN1996;Japan;JPN;1996;128.01346
JPN1997;Japan;JPN;1997;122.86831
JPN1998;Japan;JPN;1998;119.12553
JPN1999;Japan;JPN;1999;118.52832
JPN2000;Japan;JPN;2000;109.44353
JPN2001;Japan;JPN;2001;105.766556
JPN2002;Japan;JPN;2002;102.76297
JPN2003;Japan;JPN;2003;101.97732
JPN2004;Japan;JPN;2004;97.963104
JPN2005;Japan;JPN;2005;99.09297
JPN2006;Japan;JPN;2006;93.96492
JPN2007;Japan;JPN;2007;91.0557
JPN2008;Japan;JPN;2008;89.60151
JPN2009;Japan;JPN;2009;85.44193
JPN2010;Japan;JPN;2010;84.88826
JPN2011;Japan;JPN;2011;83.703995
JPN2012;Japan;JPN;2012;81.06149
JPN2013;Japan;JPN;2013;77.33594
JPN2014;Japan;JPN;2014;74.48358
JPN2015;Japan;JPN;2015;71.88557
JPN2016;Japan;JPN;2016;70.211044
JPN2017;Japan;JPN;2017;69.77603
JPN2018;Japan;JPN;2018;68.42335
JPN2019;Japan;JPN;2019;66.68943
JPN2020;Japan;JPN;2020;65.08896
JPN2021;Japan;JPN;2021;65.42859
JOR2008;Jordan;JOR;2008;192.21967
JOR2009;Jordan;JOR;2009;188.01389
JOR2010;Jordan;JOR;2010;191.5881
JOR2011;Jordan;JOR;2011;199.09685
JOR2012;Jordan;JOR;2012;186.7356
JOR2015;Jordan;JOR;2015;169.21841
JOR2016;Jordan;JOR;2016;180.141
JOR2017;Jordan;JOR;2017;181.39755
JOR2018;Jordan;JOR;2018;146.88702
KAZ1981;Kazakhstan;KAZ;1981;435.12146
KAZ1982;Kazakhstan;KAZ;1982;435.03323
KAZ1985;Kazakhstan;KAZ;1985;465.31702
KAZ1986;Kazakhstan;KAZ;1986;436.9862
KAZ1987;Kazakhstan;KAZ;1987;450.90768
KAZ1988;Kazakhstan;KAZ;1988;464.84976
KAZ1989;Kazakhstan;KAZ;1989;452.5173
KAZ1990;Kazakhstan;KAZ;1990;449.60895
KAZ1991;Kazakhstan;KAZ;1991;466.71533
KAZ1992;Kazakhstan;KAZ;1992;469.032
KAZ1993;Kazakhstan;KAZ;1993;528.4249
KAZ1994;Kazakhstan;KAZ;1994;591.31683
KAZ1995;Kazakhstan;KAZ;1995;603.4746
KAZ1996;Kazakhstan;KAZ;1996;614.31696
KAZ1997;Kazakhstan;KAZ;1997;595.97235
KAZ1998;Kazakhstan;KAZ;1998;607.5308
KAZ1999;Kazakhstan;KAZ;1999;592.6033
KAZ2000;Kazakhstan;KAZ;2000;597.82
KAZ2001;Kazakhstan;KAZ;2001;608.9984
KAZ2002;Kazakhstan;KAZ;2002;617.3408
KAZ2003;Kazakhstan;KAZ;2003;647.9952
KAZ2004;Kazakhstan;KAZ;2004;620.5657
KAZ2005;Kazakhstan;KAZ;2005;635.6732
KAZ2006;Kazakhstan;KAZ;2006;623.8633
KAZ2007;Kazakhstan;KAZ;2007;613.28564
KAZ2008;Kazakhstan;KAZ;2008;565.0008
KAZ2009;Kazakhstan;KAZ;2009;473.1766
KAZ2010;Kazakhstan;KAZ;2010;470.5572
KAZ2011;Kazakhstan;KAZ;2011;349.13965
KAZ2012;Kazakhstan;KAZ;2012;282.80957
KAZ2013;Kazakhstan;KAZ;2013;275.6605
KAZ2014;Kazakhstan;KAZ;2014;232.19073
KAZ2015;Kazakhstan;KAZ;2015;214.0349
KAZ2016;Kazakhstan;KAZ;2016;192.68298
KAZ2017;Kazakhstan;KAZ;2017;185.90884
KAZ2018;Kazakhstan;KAZ;2018;175.68442
KAZ2019;Kazakhstan;KAZ;2019;167.0988
KAZ2020;Kazakhstan;KAZ;2020;196.17259
KAZ2021;Kazakhstan;KAZ;2021;228.95827
KWT1972;Kuwait;KWT;1972;410.0002
KWT1975;Kuwait;KWT;1975;382.85706
KWT1976;Kuwait;KWT;1976;418.47275
KWT1977;Kuwait;KWT;1977;395.32785
KWT1978;Kuwait;KWT;1978;349.25473
KWT1979;Kuwait;KWT;1979;405.39325
KWT1980;Kuwait;KWT;1980;411.14746
KWT1981;Kuwait;KWT;1981;398.19452
KWT1982;Kuwait;KWT;1982;340.42426
KWT1983;Kuwait;KWT;1983;344.67026
KWT1984;Kuwait;KWT;1984;320.82037
