Code;Year;Age_death;id
ALB;1987;331.37842;ALB_1987
ALB;1988;333.6215;ALB_1988
ALB;1989;339.1301;ALB_1989
ALB;1992;289.6585;ALB_1992
ALB;1993;264.37045;ALB_1993
ALB;1994;236.3284;ALB_1994
ALB;1995;290.53366;ALB_1995
ALB;1996;314.9575;ALB_1996
ALB;1997;281.10385;ALB_1997
ALB;1998;314.32132;ALB_1998
ALB;1999;288.9499;ALB_1999
ALB;2000;349.8244;ALB_2000
ALB;2001;277.15262;ALB_2001
ALB;2002;298.93408;ALB_2002
ALB;2003;328.60852;ALB_2003
ALB;2004;312.56067;ALB_2004
ALB;2005;294.53677;ALB_2005
ALB;2006;281.12512;ALB_2006
ALB;2007;239.36775;ALB_2007
ALB;2008;279.01453;ALB_2008
ALB;2009;264.95486;ALB_2009
ALB;2010;184.45703;ALB_2010
ATG;1961;378.4812;ATG_1961
ATG;1962;381.81592;ATG_1962
ATG;1963;401.75586;ATG_1963
ATG;1964;357.03195;ATG_1964
ATG;1966;470.8961;ATG_1966
ATG;1969;318.32715;ATG_1969
ATG;1970;554.5336;ATG_1970
ATG;1971;565.9357;ATG_1971
ATG;1972;597.7632;ATG_1972
ATG;1973;579.50885;ATG_1973
ATG;1974;628.1369;ATG_1974
ATG;1975;587.698;ATG_1975
ATG;1976;617.3869;ATG_1976
ATG;1977;573.5276;ATG_1977
ATG;1978;408.92725;ATG_1978
ATG;1983;269.01956;ATG_1983
ATG;1985;337.97183;ATG_1985
ATG;1986;308.56305;ATG_1986
ATG;1987;334.39246;ATG_1987
ATG;1988;362.64005;ATG_1988
ATG;1989;264.45505;ATG_1989
ATG;1990;302.57874;ATG_1990
ATG;1991;265.8481;ATG_1991
ATG;1992;306.7622;ATG_1992
ATG;1993;298.78052;ATG_1993
ATG;1994;266.757;ATG_1994
ATG;1995;268.94742;ATG_1995
ATG;1998;282.2647;ATG_1998
ATG;1999;294.9562;ATG_1999
ATG;2000;213.94537;ATG_2000
ATG;2001;235.6646;ATG_2001
ATG;2002;215.96507;ATG_2002
ATG;2003;257.58002;ATG_2003
ATG;2004;238.383;ATG_2004
ATG;2005;255.59813;ATG_2005
ATG;2006;221.31737;ATG_2006
ATG;2007;199.60213;ATG_2007
ATG;2008;221.87457;ATG_2008
ATG;2009;157.05225;ATG_2009
ATG;2010;125.37917;ATG_2010
ATG;2011;162.99594;ATG_2011
ATG;2012;183.7352;ATG_2012
ATG;2013;177.7924;ATG_2013
ATG;2014;218.22522;ATG_2014
ATG;2015;181.09926;ATG_2015
ATG;2016;176.05775;ATG_2016
ATG;2017;192.16563;ATG_2017
ATG;2018;187.48418;ATG_2018
ATG;2019;216.84155;ATG_2019
ATG;2020;197.00922;ATG_2020
ATG;2021;158.47339;ATG_2021
ARG;1966;335.62057;ARG_1966
ARG;1967;375.84045;ARG_1967
ARG;1968;396.51794;ARG_1968
ARG;1969;428.27173;ARG_1969
ARG;1970;418.71698;ARG_1970
ARG;1977;405.9636;ARG_1977
ARG;1978;401.04254;ARG_1978
ARG;1979;417.43887;ARG_1979
ARG;1980;399.34442;ARG_1980
ARG;1981;399.25558;ARG_1981
ARG;1982;370.11154;ARG_1982
ARG;1983;402.15405;ARG_1983
ARG;1984;410.7449;ARG_1984
ARG;1985;380.31046;ARG_1985
ARG;1986;378.52267;ARG_1986
ARG;1987;379.20407;ARG_1987
ARG;1988;353.71768;ARG_1988
ARG;1989;341.54858;ARG_1989
ARG;1990;347.03247;ARG_1990
ARG;1991;331.42654;ARG_1991
ARG;1992;336.09177;ARG_1992
ARG;1993;328.75882;ARG_1993
ARG;1994;295.6187;ARG_1994
ARG;1995;305.76575;ARG_1995
ARG;1996;287.45767;ARG_1996
ARG;1997;234.82921;ARG_1997
ARG;1998;235.62079;ARG_1998
ARG;1999;237.77393;ARG_1999
ARG;2000;216.99747;ARG_2000
ARG;2001;215.14868;ARG_2001
ARG;2002;212.10309;ARG_2002
ARG;2003;207.15826;ARG_2003
ARG;2004;194.51419;ARG_2004
ARG;2005;188.04074;ARG_2005
ARG;2006;182.73055;ARG_2006
ARG;2007;187.65993;ARG_2007
ARG;2008;174.23799;ARG_2008
ARG;2009;169.95134;ARG_2009
ARG;2010;179.86206;ARG_2010
ARG;2011;173.71593;ARG_2011
ARG;2012;168.57495;ARG_2012
ARG;2013;161.67715;ARG_2013
ARG;2014;155.36261;ARG_2014
ARG;2015;159.68933;ARG_2015
ARG;2016;165.11478;ARG_2016
ARG;2017;155.17032;ARG_2017
ARG;2018;150.7534;ARG_2018
ARG;2019;150.35957;ARG_2019
ARG;2020;147.20428;ARG_2020
ARG;2021;159.7745;ARG_2021
ARM;1981;324.53964;ARM_1981
ARM;1982;363.07233;ARM_1982
ARM;1985;385.95648;ARM_1985
ARM;1986;382.3387;ARM_1986
ARM;1987;387.3951;ARM_1987
ARM;1988;401.34216;ARM_1988
ARM;1989;423.02716;ARM_1989
ARM;1990;424.95636;ARM_1990
ARM;1991;421.83612;ARM_1991
ARM;1992;451.3178;ARM_1992
ARM;1993;479.2473;ARM_1993
ARM;1994;411.10696;ARM_1994
ARM;1995;420.88538;ARM_1995
ARM;1996;405.86325;ARM_1996
ARM;1997;376.59076;ARM_1997
ARM;1998;350.21832;ARM_1998
ARM;1999;357.95068;ARM_1999
ARM;2000;332.6742;ARM_2000
ARM;2001;330.90414;ARM_2001
ARM;2002;461.39658;ARM_2002
ARM;2003;463.36203;ARM_2003
ARM;2006;364.11295;ARM_2006
ARM;2007;354.03165;ARM_2007
ARM;2008;403.02014;ARM_2008
ARM;2009;349.8879;ARM_2009
ARM;2010;343.95685;ARM_2010
ARM;2011;323.52078;ARM_2011
ARM;2012;322.80957;ARM_2012
ARM;2013;307.88495;ARM_2013
ARM;2014;312.74008;ARM_2014
ARM;2015;296.68723;ARM_2015
ARM;2016;306.29126;ARM_2016
ARM;2017;334.87628;ARM_2017
ARM;2018;310.9402;ARM_2018
ARM;2019;304.684;ARM_2019
ARM;2020;375.8216;ARM_2020
ARM;2021;352.69336;ARM_2021
ARM;2022;298.2016;ARM_2022
AUS;1950;493.1095;AUS_1950
AUS;1951;512.7595;AUS_1951
AUS;1952;516.4505;AUS_1952
AUS;1953;497.5593;AUS_1953
AUS;1954;501.36963;AUS_1954
AUS;1955;492.46622;AUS_1955
AUS;1956;510.82028;AUS_1956
AUS;1957;481.73795;AUS_1957
AUS;1958;475.19052;AUS_1958
AUS;1959;491.94928;AUS_1959
AUS;1960;488.99515;AUS_1960
AUS;1961;475.46445;AUS_1961
AUS;1962;490.12225;AUS_1962
AUS;1963;490.15717;AUS_1963
AUS;1964;507.4913;AUS_1964
AUS;1965;496.11572;AUS_1965
AUS;1966;504.06555;AUS_1966
AUS;1967;482.58133;AUS_1967
AUS;1968;514.8331;AUS_1968
AUS;1969;484.68463;AUS_1969
AUS;1970;497.55493;AUS_1970
AUS;1971;483.0408;AUS_1971
AUS;1972;467.93164;AUS_1972
AUS;1973;461.77042;AUS_1973
AUS;1974;473.06018;AUS_1974
AUS;1975;416.84753;AUS_1975
AUS;1976;416.36823;AUS_1976
AUS;1977;391.42667;AUS_1977
AUS;1978;375.40555;AUS_1978
AUS;1979;355.9882;AUS_1979
AUS;1980;346.9838;AUS_1980
AUS;1981;333.85736;AUS_1981
AUS;1982;331.64572;AUS_1982
AUS;1983;308.6825;AUS_1983
AUS;1984;305.52094;AUS_1984
AUS;1985;301.09277;AUS_1985
AUS;1986;276.90015;AUS_1986
AUS;1987;272.0751;AUS_1987
AUS;1988;257.7469;AUS_1988
AUS;1989;261.9465;AUS_1989
AUS;1990;239.63553;AUS_1990
AUS;1991;227.42978;AUS_1991
AUS;1992;226.56128;AUS_1992
AUS;1993;212.17006;AUS_1993
AUS;1994;212.78877;AUS_1994
AUS;1995;197.34866;AUS_1995
AUS;1996;193.15578;AUS_1996
AUS;1997;181.99896;AUS_1997
AUS;1998;173.76103;AUS_1998
AUS;1999;165.07251;AUS_1999
AUS;2000;154.0971;AUS_2000
AUS;2001;147.2651;AUS_2001
AUS;2002;142.63034;AUS_2002
AUS;2003;134.5257;AUS_2003
AUS;2004;129.08118;AUS_2004
AUS;2006;119.39977;AUS_2006
AUS;2007;113.90773;AUS_2007
AUS;2008;113.730995;AUS_2008
AUS;2009;104.66892;AUS_2009
AUS;2010;99.70675;AUS_2010
AUS;2011;97.5968;AUS_2011
AUS;2012;91.154;AUS_2012
AUS;2013;87.79595;AUS_2013
AUS;2014;88.21639;AUS_2014
AUS;2015;86.83922;AUS_2015
AUS;2016;82.068214;AUS_2016
AUS;2017;79.26224;AUS_2017
AUS;2018;75.062035;AUS_2018
AUS;2019;76.41658;AUS_2019
AUS;2020;69.15979;AUS_2020
AUS;2021;70.51292;AUS_2021
AUS;2022;72.03539;AUS_2022
AUT;1955;410.0745;AUT_1955
AUT;1956;430.77823;AUT_1956
AUT;1957;444.0302;AUT_1957
AUT;1958;417.11496;AUT_1958
AUT;1959;407.35556;AUT_1959
AUT;1960;414.4145;AUT_1960
AUT;1961;399.37622;AUT_1961
AUT;1962;412.1969;AUT_1962
AUT;1963;388.48596;AUT_1963
AUT;1964;374.72247;AUT_1964
AUT;1965;396.25003;AUT_1965
AUT;1966;382.48853;AUT_1966
AUT;1967;408.79886;AUT_1967
AUT;1968;405.8634;AUT_1968
AUT;1969;417.8205;AUT_1969
AUT;1970;417.6453;AUT_1970
AUT;1971;419.16064;AUT_1971
AUT;1972;409.13358;AUT_1972
AUT;1973;388.74213;AUT_1973
AUT;1974;394.43027;AUT_1974
AUT;1975;401.4364;AUT_1975
AUT;1976;401.8031;AUT_1976
AUT;1977;386.54388;AUT_1977
AUT;1978;397.04288;AUT_1978
AUT;1979;375.8615;AUT_1979
AUT;1980;384.2842;AUT_1980
AUT;1981;379.62192;AUT_1981
AUT;1982;369.72232;AUT_1982
AUT;1983;378.68967;AUT_1983
AUT;1984;350.60117;AUT_1984
AUT;1985;350.91806;AUT_1985
AUT;1986;337.73407;AUT_1986
AUT;1987;320.63748;AUT_1987
AUT;1988;311.30542;AUT_1988
AUT;1989;302.77338;AUT_1989
AUT;1990;290.7656;AUT_1990
AUT;1991;295.61993;AUT_1991
AUT;1992;291.15005;AUT_1992
AUT;1993;286.50574;AUT_1993
AUT;1994;275.81192;AUT_1994
AUT;1995;275.2907;AUT_1995
AUT;1996;274.33167;AUT_1996
AUT;1997;267.0061;AUT_1997
AUT;1998;260.6463;AUT_1998
AUT;1999;253.48994;AUT_1999
AUT;2000;235.8798;AUT_2000
AUT;2001;222.60655;AUT_2001
AUT;2002;209.40105;AUT_2002
AUT;2003;197.00291;AUT_2003
AUT;2004;180.48369;AUT_2004
AUT;2005;175.24156;AUT_2005
AUT;2006;167.76112;AUT_2006
AUT;2007;163.58752;AUT_2007
AUT;2008;154.68408;AUT_2008
AUT;2009;155.2084;AUT_2009
AUT;2010;150.69797;AUT_2010
AUT;2011;142.98404;AUT_2011
AUT;2012;144.6829;AUT_2012
AUT;2013;143.33409;AUT_2013
AUT;2014;135.48659;AUT_2014
AUT;2015;141.64326;AUT_2015
AUT;2016;130.9472;AUT_2016
AUT;2017;127.697716;AUT_2017
AUT;2018;125.111595;AUT_2018
AUT;2019;121.11068;AUT_2019
AUT;2020;120.46285;AUT_2020
AUT;2021;114.95767;AUT_2021
AZE;1981;432.27438;AZE_1981
AZE;1982;435.75827;AZE_1982
AZE;1985;459.33325;AZE_1985
AZE;1986;446.63678;AZE_1986
AZE;1987;470.78708;AZE_1987
AZE;1988;493.08148;AZE_1988
AZE;1989;434.27194;AZE_1989
AZE;1990;428.7994;AZE_1990
AZE;1991;447.40863;AZE_1991
AZE;1992;463.50146;AZE_1992
AZE;1993;490.32706;AZE_1993
AZE;1994;479.10165;AZE_1994
AZE;1995;490.7555;AZE_1995
AZE;1996;466.2843;AZE_1996
AZE;1997;453.4867;AZE_1997
AZE;1998;452.75443;AZE_1998
AZE;1999;464.10706;AZE_1999
AZE;2000;493.88245;AZE_2000
AZE;2001;457.93903;AZE_2001
AZE;2002;469.9084;AZE_2002
AZE;2003;484.54285;AZE_2003
AZE;2004;475.9079;AZE_2004
AZE;2007;416.46802;AZE_2007
BHS;1972;360.84964;BHS_1972
BHS;1975;256.02478;BHS_1975
BHS;1979;258.28046;BHS_1979
BHS;1980;342.64758;BHS_1980
BHS;1981;289.02002;BHS_1981
BHS;1983;204.05649;BHS_1983
BHS;1984;199.78546;BHS_1984
BHS;1985;262.14453;BHS_1985
BHS;1987;240.13625;BHS_1987
BHS;1993;238.36807;BHS_1993
BHS;1994;223.13124;BHS_1994
BHS;1995;251.60916;BHS_1995
BHS;1996;213.92105;BHS_1996
BHS;1997;260.99008;BHS_1997
BHS;1998;242.09314;BHS_1998
BHS;1999;217.9727;BHS_1999
BHS;2000;221.27394;BHS_2000
BHS;2001;233.66866;BHS_2001
BHS;2002;249.9995;BHS_2002
BHS;2003;207.32935;BHS_2003
BHS;2004;238.57785;BHS_2004
BHS;2005;240.10498;BHS_2005
BHS;2006;206.22737;BHS_2006
BHS;2007;210.66638;BHS_2007
BHS;2008;228.98378;BHS_2008
BHS;2009;248.21465;BHS_2009
BHS;2010;246.71785;BHS_2010
BHS;2011;243.10075;BHS_2011
BHS;2012;204.78943;BHS_2012
BHS;2013;199.8967;BHS_2013
BHS;2014;214.66217;BHS_2014
BHS;2015;228.0822;BHS_2015
BHR;1985;269.0252;BHR_1985
BHR;1987;319.06235;BHR_1987
BHR;1988;355.8422;BHR_1988
BHR;1997;284.2831;BHR_1997
BHR;1998;232.76192;BHR_1998
BHR;1999;233.23648;BHR_1999
BHR;2000;219.77643;BHR_2000
BHR;2001;210.20467;BHR_2001
BHR;2002;214.20526;BHR_2002
BHR;2003;248.76419;BHR_2003
BHR;2004;217.85052;BHR_2004
BHR;2005;153.15858;BHR_2005
BHR;2006;141.33043;BHR_2006
BHR;2007;136.93015;BHR_2007
BHR;2008;137.42453;BHR_2008
BHR;2009;129.50404;BHR_2009
BHR;2010;166.06796;BHR_2010
BHR;2011;168.31404;BHR_2011
BHR;2012;166.51326;BHR_2012
BHR;2013;158.1471;BHR_2013
BHR;2014;120.86789;BHR_2014
BRB;1960;403.24478;BRB_1960
BRB;1961;518.8588;BRB_1961
BRB;1962;452.2254;BRB_1962
BRB;1963;430.41663;BRB_1963
BRB;1964;438.44672;BRB_1964
BRB;1966;394.99844;BRB_1966
BRB;1967;381.30115;BRB_1967
BRB;1968;388.3065;BRB_1968
BRB;1969;367.79865;BRB_1969
BRB;1970;388.63333;BRB_1970
BRB;1971;419.81842;BRB_1971
BRB;1972;425.09943;BRB_1972
BRB;1973;403.00458;BRB_1973
BRB;1974;421.02023;BRB_1974
BRB;1975;439.52536;BRB_1975
BRB;1976;416.06662;BRB_1976
BRB;1977;363.22144;BRB_1977
BRB;1978;352.43256;BRB_1978
BRB;1979;386.72574;BRB_1979
BRB;1980;367.8128;BRB_1980
BRB;1981;328.62082;BRB_1981
BRB;1982;274.23593;BRB_1982
BRB;1983;292.79547;BRB_1983
BRB;1984;296.35776;BRB_1984
BRB;1985;313.13443;BRB_1985
BRB;1986;280.9642;BRB_1986
BRB;1987;273.91425;BRB_1987
BRB;1988;275.06253;BRB_1988
BRB;1989;267.45416;BRB_1989
BRB;1990;245.96376;BRB_1990
BRB;1991;234.8456;BRB_1991
BRB;1992;250.19652;BRB_1992
BRB;1993;243.0467;BRB_1993
BRB;1994;250.54546;BRB_1994
BRB;1995;243.99928;BRB_1995
BRB;2000;192.03613;BRB_2000
BRB;2001;123.41746;BRB_2001
BRB;2002;153.4317;BRB_2002
BRB;2003;182.96321;BRB_2003
BRB;2004;142.975;BRB_2004
BRB;2005;140.30847;BRB_2005
BRB;2006;142.79459;BRB_2006
BRB;2007;149.74908;BRB_2007
BRB;2008;151.4941;BRB_2008
BRB;2009;142.41075;BRB_2009
BRB;2010;127.46825;BRB_2010
BRB;2011;135.39642;BRB_2011
BRB;2012;124.58909;BRB_2012
BRB;2013;136.90005;BRB_2013
BLR;1981;430.78592;BLR_1981
BLR;1982;432.73544;BLR_1982
BLR;1985;492.17438;BLR_1985
BLR;1986;446.29984;BLR_1986
BLR;1987;457.02924;BLR_1987
BLR;1988;453.78506;BLR_1988
BLR;1989;426.3481;BLR_1989
BLR;1990;411.04684;BLR_1990
BLR;1991;410.1991;BLR_1991
BLR;1992;405.884;BLR_1992
BLR;1993;460.82224;BLR_1993
BLR;1994;463.2722;BLR_1994
BLR;1995;471.4839;BLR_1995
BLR;1996;526.33936;BLR_1996
BLR;1997;483.05038;BLR_1997
BLR;1998;495.27243;BLR_1998
BLR;1999;525.20764;BLR_1999
BLR;2000;498.23938;BLR_2000
BLR;2001;524.78625;BLR_2001
BLR;2002;535.832;BLR_2002
BLR;2003;526.0676;BLR_2003
BLR;2007;447.37866;BLR_2007
BLR;2008;445.19748;BLR_2008
BLR;2009;455.19818;BLR_2009
BLR;2010;458.2694;BLR_2010
BLR;2011;434.4543;BLR_2011
BLR;2013;394.8182;BLR_2013
BLR;2014;395.3987;BLR_2014
BLR;2018;374.85355;BLR_2018
BEL;1954;358.9636;BEL_1954
BEL;1955;362.29227;BEL_1955
BEL;1956;364.0638;BEL_1956
BEL;1957;349.95038;BEL_1957
BEL;1958;346.43726;BEL_1958
BEL;1959;340.08145;BEL_1959
BEL;1960;367.447;BEL_1960
BEL;1961;354.2241;BEL_1961
BEL;1962;400.95587;BEL_1962
BEL;1963;422.4776;BEL_1963
BEL;1964;386.25668;BEL_1964
BEL;1965;406.3532;BEL_1965
BEL;1966;383.1;BEL_1966
BEL;1967;390.4405;BEL_1967
BEL;1968;406.89532;BEL_1968
BEL;1969;380.6269;BEL_1969
BEL;1970;371.72095;BEL_1970
BEL;1971;369.60654;BEL_1971
BEL;1972;357.2144;BEL_1972
BEL;1973;346.8209;BEL_1973
BEL;1974;342.67575;BEL_1974
BEL;1975;343.6607;BEL_1975
BEL;1976;333.4592;BEL_1976
BEL;1977;309.62262;BEL_1977
BEL;1978;309.6122;BEL_1978
BEL;1979;304.46512;BEL_1979
BEL;1980;309.8522;BEL_1980
BEL;1981;306.35135;BEL_1981
BEL;1982;300.4351;BEL_1982
BEL;1983;300.27768;BEL_1983
BEL;1984;280.80167;BEL_1984
BEL;1985;269.7577;BEL_1985
BEL;1986;256.25735;BEL_1986
BEL;1987;237.99896;BEL_1987
BEL;1988;227.56454;BEL_1988
BEL;1989;222.40886;BEL_1989
BEL;1990;212.35492;BEL_1990
BEL;1991;205.6404;BEL_1991
BEL;1992;199.29042;BEL_1992
BEL;1993;205.7175;BEL_1993
BEL;1994;194.58472;BEL_1994
BEL;1995;191.74777;BEL_1995
BEL;1996;188.97003;BEL_1996
BEL;1997;182.44392;BEL_1997
BEL;1998;177.06024;BEL_1998
BEL;1999;172.40718;BEL_1999
BEL;2000;173.59244;BEL_2000
BEL;2001;164.27904;BEL_2001
BEL;2002;165.15546;BEL_2002
BEL;2003;162.822;BEL_2003
BEL;2004;152.66313;BEL_2004
BEL;2005;145.59904;BEL_2005
BEL;2006;134.45697;BEL_2006
BEL;2007;130.86119;BEL_2007
BEL;2008;126.94927;BEL_2008
BEL;2009;121.2675;BEL_2009
BEL;2010;117.09027;BEL_2010
BEL;2011;109.42321;BEL_2011
BEL;2012;107.25553;BEL_2012
BEL;2013;103.95497;BEL_2013
BEL;2014;97.005714;BEL_2014
BEL;2015;99.18513;BEL_2015
BEL;2016;92.9712;BEL_2016
BEL;2017;90.822235;BEL_2017
BEL;2018;86.02336;BEL_2018
BEL;2019;79.2536;BEL_2019
BEL;2020;76.21669;BEL_2020
BLZ;1964;226.70326;BLZ_1964
BLZ;1965;234.62416;BLZ_1965
BLZ;1966;168.58409;BLZ_1966
BLZ;1967;227.48087;BLZ_1967
BLZ;1968;211.1069;BLZ_1968
BLZ;1969;178.90689;BLZ_1969
BLZ;1970;231.85172;BLZ_1970
BLZ;1971;166.07233;BLZ_1971
BLZ;1972;178.54538;BLZ_1972
BLZ;1973;194.38354;BLZ_1973
BLZ;1974;200.3964;BLZ_1974
BLZ;1975;196.7433;BLZ_1975
BLZ;1976;215.16217;BLZ_1976
BLZ;1977;162.20233;BLZ_1977
BLZ;1978;205.19788;BLZ_1978
BLZ;1979;210.66922;BLZ_1979
BLZ;1980;311.8919;BLZ_1980
BLZ;1982;300.9561;BLZ_1982
BLZ;1983;251.0516;BLZ_1983
BLZ;1984;291.59164;BLZ_1984
BLZ;1986;174.13658;BLZ_1986
BLZ;1987;180.68925;BLZ_1987
BLZ;1989;234.7263;BLZ_1989
BLZ;1990;197.3573;BLZ_1990
BLZ;1991;224.85826;BLZ_1991
BLZ;1993;238.5572;BLZ_1993
BLZ;1994;219.13074;BLZ_1994
BLZ;1995;228.88678;BLZ_1995
BLZ;1996;210.3398;BLZ_1996
BLZ;1997;254.01146;BLZ_1997
BLZ;1998;280.19034;BLZ_1998
BLZ;1999;250.66298;BLZ_1999
BLZ;2000;518.6093;BLZ_2000
BLZ;2001;233.4651;BLZ_2001
BLZ;2002;240.07275;BLZ_2002
BLZ;2003;261.64844;BLZ_2003
BLZ;2004;251.94215;BLZ_2004
BLZ;2005;257.59128;BLZ_2005
BLZ;2006;246.64368;BLZ_2006
BLZ;2007;232.13118;BLZ_2007
BLZ;2008;195.60446;BLZ_2008
BLZ;2009;229.047;BLZ_2009
BLZ;2010;199.51877;BLZ_2010
BLZ;2011;188.01442;BLZ_2011
BLZ;2012;181.48393;BLZ_2012
BLZ;2013;165.86606;BLZ_2013
BLZ;2014;173.33582;BLZ_2014
BLZ;2015;177.71635;BLZ_2015
BLZ;2016;172.09563;BLZ_2016
BIH;1985;346.19904;BIH_1985
BIH;1986;350.00586;BIH_1986
BIH;1987;393.62134;BIH_1987
BIH;1988;413.0299;BIH_1988
BIH;1989;429.2336;BIH_1989
BIH;1990;409.08145;BIH_1990
BIH;1991;402.26788;BIH_1991
BIH;2011;320.89944;BIH_2011
BIH;2014;279.22668;BIH_2014
BIH;2016;329.4472;BIH_2016
BIH;2017;300.38214;BIH_2017
BIH;2018;290.56927;BIH_2018
BIH;2019;251.92137;BIH_2019
BIH;2020;267.74307;BIH_2020
BIH;2021;244.0013;BIH_2021
BIH;2022;225.31462;BIH_2022
BRA;1979;292.7915;BRA_1979
BRA;1980;305.28775;BRA_1980
BRA;1981;304.42712;BRA_1981
BRA;1982;297.45218;BRA_1982
BRA;1983;284.72266;BRA_1983
BRA;1984;289.9095;BRA_1984
BRA;1985;291.1925;BRA_1985
BRA;1986;281.62222;BRA_1986
BRA;1987;295.44678;BRA_1987
BRA;1988;308.14194;BRA_1988
BRA;1989;293.09818;BRA_1989
BRA;1990;289.1401;BRA_1990
BRA;1991;267.75134;BRA_1991
BRA;1992;265.9614;BRA_1992
BRA;1993;270.92206;BRA_1993
BRA;1994;263.10516;BRA_1994
BRA;1995;254.93999;BRA_1995
BRA;1996;250.42896;BRA_1996
BRA;1997;240.73041;BRA_1997
BRA;1998;238.21744;BRA_1998
BRA;1999;231.41632;BRA_1999
BRA;2000;227.87212;BRA_2000
BRA;2001;220.64336;BRA_2001
BRA;2002;215.6903;BRA_2002
BRA;2003;212.65184;BRA_2003
BRA;2004;213.84517;BRA_2004
BRA;2005;205.85777;BRA_2005
BRA;2006;209.98775;BRA_2006
BRA;2007;204.98192;BRA_2007
BRA;2008;202.27617;BRA_2008
BRA;2009;196.8723;BRA_2009
BRA;2010;193.46474;BRA_2010
BRA;2011;189.59349;BRA_2011
BRA;2012;180.5036;BRA_2012
BRA;2013;176.5317;BRA_2013
BRA;2014;170.17558;BRA_2014
BRA;2015;168.29199;BRA_2015
BRA;2016;166.9389;BRA_2016
BRA;2017;158.77507;BRA_2017
BRA;2018;152.26978;BRA_2018
BRA;2019;144.86647;BRA_2019
BRA;2020;141.09558;BRA_2020
BRN;1996;220.57974;BRN_1996
BRN;1997;201.36131;BRN_1997
BRN;1998;261.40506;BRN_1998
BRN;1999;239.70789;BRN_1999
BRN;2000;239.88377;BRN_2000
BRN;2001;221.7932;BRN_2001
BRN;2002;286.4413;BRN_2002
BRN;2003;294.29205;BRN_2003
BRN;2004;209.12976;BRN_2004
BRN;2005;198.38692;BRN_2005
BRN;2006;211.4921;BRN_2006
BRN;2007;195.5907;BRN_2007
BRN;2008;181.6494;BRN_2008
BRN;2009;173.27469;BRN_2009
BRN;2010;155.09883;BRN_2010
BRN;2011;139.88615;BRN_2011
BRN;2012;121.01305;BRN_2012
BRN;2013;155.97282;BRN_2013
BRN;2014;173.92519;BRN_2014
BRN;2015;142.12685;BRN_2015
BRN;2016;117.23448;BRN_2016
BRN;2017;169.22372;BRN_2017
BRN;2018;167.29361;BRN_2018
BRN;2019;169.3704;BRN_2019
BGR;1964;356.1122;BGR_1964
BGR;1965;373.72046;BGR_1965
BGR;1966;380.6369;BGR_1966
BGR;1967;394.2732;BGR_1967
BGR;1968;392.3306;BGR_1968
BGR;1969;423.36755;BGR_1969
BGR;1970;420.17496;BGR_1970
BGR;1971;436.6555;BGR_1971
BGR;1972;454.9111;BGR_1972
BGR;1973;444.98233;BGR_1973
BGR;1974;462.979;BGR_1974
BGR;1975;456.9904;BGR_1975
BGR;1976;456.49225;BGR_1976
BGR;1977;482.97766;BGR_1977
BGR;1978;478.3593;BGR_1978
BGR;1979;482.033;BGR_1979
BGR;1980;480.56424;BGR_1980
BGR;1981;473.6792;BGR_1981
BGR;1982;492.35168;BGR_1982
BGR;1983;496.6298;BGR_1983
BGR;1984;500.2244;BGR_1984
BGR;1985;541.9096;BGR_1985
BGR;1986;541.713;BGR_1986
BGR;1987;534.25684;BGR_1987
BGR;1988;526.7136;BGR_1988
BGR;1989;520.2932;BGR_1989
BGR;1990;519.1704;BGR_1990
BGR;1991;524.5707;BGR_1991
BGR;1992;509.70007;BGR_1992
BGR;1993;530.6895;BGR_1993
BGR;1994;529.7619;BGR_1994
BGR;1995;543.265;BGR_1995
BGR;1996;559.3846;BGR_1996
BGR;1997;604.81195;BGR_1997
BGR;1998;601.6282;BGR_1998
BGR;1999;537.95483;BGR_1999
BGR;2000;552.07355;BGR_2000
BGR;2001;532.49554;BGR_2001
BGR;2002;540.55963;BGR_2002
BGR;2003;533.1491;BGR_2003
BGR;2004;514.44604;BGR_2004
BGR;2005;507.25293;BGR_2005
BGR;2006;500.05054;BGR_2006
BGR;2007;483.76373;BGR_2007
BGR;2008;457.65402;BGR_2008
BGR;2009;453.55118;BGR_2009
BGR;2010;465.37872;BGR_2010
BGR;2011;446.6377;BGR_2011
BGR;2012;428.60278;BGR_2012
BGR;2013;404.15805;BGR_2013
BGR;2014;421.17993;BGR_2014
BGR;2015;415.79465;BGR_2015
BGR;2016;406.7467;BGR_2016
BGR;2017;411.37543;BGR_2017
BGR;2018;401.26984;BGR_2018
BGR;2019;386.06567;BGR_2019
BGR;2020;416.98624;BGR_2020
BGR;2021;451.68094;BGR_2021
CAN;1950;469.76743;CAN_1950
CAN;1951;471.26886;CAN_1951
CAN;1952;471.4003;CAN_1952
CAN;1953;470.26215;CAN_1953
CAN;1954;454.73755;CAN_1954
CAN;1955;460.88803;CAN_1955
CAN;1956;453.4927;CAN_1956
CAN;1957;461.2535;CAN_1957
CAN;1958;454.21716;CAN_1958
CAN;1959;461.82504;CAN_1959
CAN;1960;457.7951;CAN_1960
CAN;1961;435.8503;CAN_1961
CAN;1962;430.6557;CAN_1962
CAN;1963;427.1851;CAN_1963
CAN;1964;418.0339;CAN_1964
CAN;1965;424.84634;CAN_1965
CAN;1966;410.10855;CAN_1966
CAN;1967;400.80383;CAN_1967
CAN;1968;397.07898;CAN_1968
CAN;1969;388.4874;CAN_1969
CAN;1970;383.19122;CAN_1970
